"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"13/05/2025 10:00:00 - 13/05/2025 11:00:00","BZN|MK","Without Sequence","43.85","",""
"13/05/2025 11:00:00 - 13/05/2025 12:00:00","BZN|MK","Without Sequence","42.99","",""
"13/05/2025 12:00:00 - 13/05/2025 13:00:00","BZN|MK","Without Sequence","39.06","",""
"13/05/2025 13:00:00 - 13/05/2025 14:00:00","BZN|MK","Without Sequence","43.03","",""
"13/05/2025 14:00:00 - 13/05/2025 15:00:00","BZN|MK","Without Sequence","43.00","",""
"13/05/2025 15:00:00 - 13/05/2025 16:00:00","BZN|MK","Without Sequence","54.99","",""
"13/05/2025 16:00:00 - 13/05/2025 17:00:00","BZN|MK","Without Sequence","85.02","",""
"13/05/2025 17:00:00 - 13/05/2025 18:00:00","BZN|MK","Without Sequence","110.99","",""
"13/05/2025 18:00:00 - 13/05/2025 19:00:00","BZN|MK","Without Sequence","149.90","",""
"13/05/2025 19:00:00 - 13/05/2025 20:00:00","BZN|MK","Without Sequence","240.37","",""
"13/05/2025 20:00:00 - 13/05/2025 21:00:00","BZN|MK","Without Sequence","373.80","",""
"13/05/2025 21:00:00 - 13/05/2025 22:00:00","BZN|MK","Without Sequence","179.79","",""
"13/05/2025 22:00:00 - 13/05/2025 23:00:00","BZN|MK","Without Sequence","140.00","",""
"13/05/2025 23:00:00 - 14/05/2025 00:00:00","BZN|MK","Without Sequence","121.71","",""
"14/05/2025 00:00:00 - 14/05/2025 01:00:00","BZN|MK","Without Sequence","110.43","",""
"14/05/2025 01:00:00 - 14/05/2025 02:00:00","BZN|MK","Without Sequence","101.98","",""
"14/05/2025 02:00:00 - 14/05/2025 03:00:00","BZN|MK","Without Sequence","99.61","",""
"14/05/2025 03:00:00 - 14/05/2025 04:00:00","BZN|MK","Without Sequence","97.80","",""
"14/05/2025 04:00:00 - 14/05/2025 05:00:00","BZN|MK","Without Sequence","100.05","",""
"14/05/2025 05:00:00 - 14/05/2025 06:00:00","BZN|MK","Without Sequence","116.02","",""
"14/05/2025 06:00:00 - 14/05/2025 07:00:00","BZN|MK","Without Sequence","129.63","",""
"14/05/2025 07:00:00 - 14/05/2025 08:00:00","BZN|MK","Without Sequence","117.18","",""
"14/05/2025 08:00:00 - 14/05/2025 09:00:00","BZN|MK","Without Sequence","85.36","",""
"14/05/2025 09:00:00 - 14/05/2025 10:00:00","BZN|MK","Without Sequence","59.08","",""
"14/05/2025 10:00:00 - 14/05/2025 11:00:00","BZN|MK","Without Sequence","17.05","",""
"14/05/2025 11:00:00 - 14/05/2025 12:00:00","BZN|MK","Without Sequence","0.15","",""
"14/05/2025 12:00:00 - 14/05/2025 13:00:00","BZN|MK","Without Sequence","13.51","",""
"14/05/2025 13:00:00 - 14/05/2025 14:00:00","BZN|MK","Without Sequence","27.70","",""
"14/05/2025 14:00:00 - 14/05/2025 15:00:00","BZN|MK","Without Sequence","35.06","",""
"14/05/2025 15:00:00 - 14/05/2025 16:00:00","BZN|MK","Without Sequence","53.04","",""
"14/05/2025 16:00:00 - 14/05/2025 17:00:00","BZN|MK","Without Sequence","75.83","",""
"14/05/2025 17:00:00 - 14/05/2025 18:00:00","BZN|MK","Without Sequence","93.96","",""
"14/05/2025 18:00:00 - 14/05/2025 19:00:00","BZN|MK","Without Sequence","120.91","",""
"14/05/2025 19:00:00 - 14/05/2025 20:00:00","BZN|MK","Without Sequence","180.00","",""
"14/05/2025 20:00:00 - 14/05/2025 21:00:00","BZN|MK","Without Sequence","309.94","",""
"14/05/2025 21:00:00 - 14/05/2025 22:00:00","BZN|MK","Without Sequence","162.35","",""
"14/05/2025 22:00:00 - 14/05/2025 23:00:00","BZN|MK","Without Sequence","128.05","",""
"14/05/2025 23:00:00 - 15/05/2025 00:00:00","BZN|MK","Without Sequence","111.45","",""
"15/05/2025 00:00:00 - 15/05/2025 01:00:00","BZN|MK","Without Sequence","106.09","",""
"15/05/2025 01:00:00 - 15/05/2025 02:00:00","BZN|MK","Without Sequence","98.08","",""
"15/05/2025 02:00:00 - 15/05/2025 03:00:00","BZN|MK","Without Sequence","91.44","",""
"15/05/2025 03:00:00 - 15/05/2025 04:00:00","BZN|MK","Without Sequence","91.28","",""
"15/05/2025 04:00:00 - 15/05/2025 05:00:00","BZN|MK","Without Sequence","94.02","",""
"15/05/2025 05:00:00 - 15/05/2025 06:00:00","BZN|MK","Without Sequence","106.06","",""
"15/05/2025 06:00:00 - 15/05/2025 07:00:00","BZN|MK","Without Sequence","119.08","",""
"15/05/2025 07:00:00 - 15/05/2025 08:00:00","BZN|MK","Without Sequence","117.02","",""
"15/05/2025 08:00:00 - 15/05/2025 09:00:00","BZN|MK","Without Sequence","93.92","",""
"15/05/2025 09:00:00 - 15/05/2025 10:00:00","BZN|MK","Without Sequence","51.41","",""
"15/05/2025 10:00:00 - 15/05/2025 11:00:00","BZN|MK","Without Sequence","0.52","",""
"15/05/2025 11:00:00 - 15/05/2025 12:00:00","BZN|MK","Without Sequence","0.10","",""
"15/05/2025 12:00:00 - 15/05/2025 13:00:00","BZN|MK","Without Sequence","0.10","",""
"15/05/2025 13:00:00 - 15/05/2025 14:00:00","BZN|MK","Without Sequence","1.25","",""
"15/05/2025 14:00:00 - 15/05/2025 15:00:00","BZN|MK","Without Sequence","12.00","",""
"15/05/2025 15:00:00 - 15/05/2025 16:00:00","BZN|MK","Without Sequence","10.09","",""
"15/05/2025 16:00:00 - 15/05/2025 17:00:00","BZN|MK","Without Sequence","50.02","",""
"15/05/2025 17:00:00 - 15/05/2025 18:00:00","BZN|MK","Without Sequence","83.92","",""
"15/05/2025 18:00:00 - 15/05/2025 19:00:00","BZN|MK","Without Sequence","150.05","",""
"15/05/2025 19:00:00 - 15/05/2025 20:00:00","BZN|MK","Without Sequence","195.16","",""
"15/05/2025 20:00:00 - 15/05/2025 21:00:00","BZN|MK","Without Sequence","248.08","",""
"15/05/2025 21:00:00 - 15/05/2025 22:00:00","BZN|MK","Without Sequence","147.03","",""
"15/05/2025 22:00:00 - 15/05/2025 23:00:00","BZN|MK","Without Sequence","112.01","",""
"15/05/2025 23:00:00 - 16/05/2025 00:00:00","BZN|MK","Without Sequence","104.29","",""
"16/05/2025 00:00:00 - 16/05/2025 01:00:00","BZN|MK","Without Sequence","108.42","",""
"16/05/2025 01:00:00 - 16/05/2025 02:00:00","BZN|MK","Without Sequence","103.87","",""
"16/05/2025 02:00:00 - 16/05/2025 03:00:00","BZN|MK","Without Sequence","101.01","",""
"16/05/2025 03:00:00 - 16/05/2025 04:00:00","BZN|MK","Without Sequence","95.73","",""
"16/05/2025 04:00:00 - 16/05/2025 05:00:00","BZN|MK","Without Sequence","97.87","",""
"16/05/2025 05:00:00 - 16/05/2025 06:00:00","BZN|MK","Without Sequence","105.67","",""
"16/05/2025 06:00:00 - 16/05/2025 07:00:00","BZN|MK","Without Sequence","125.36","",""
"16/05/2025 07:00:00 - 16/05/2025 08:00:00","BZN|MK","Without Sequence","121.74","",""
"16/05/2025 08:00:00 - 16/05/2025 09:00:00","BZN|MK","Without Sequence","109.68","",""
"16/05/2025 09:00:00 - 16/05/2025 10:00:00","BZN|MK","Without Sequence","87.41","",""
"16/05/2025 10:00:00 - 16/05/2025 11:00:00","BZN|MK","Without Sequence","63.44","",""
"16/05/2025 11:00:00 - 16/05/2025 12:00:00","BZN|MK","Without Sequence","41.77","",""
"16/05/2025 12:00:00 - 16/05/2025 13:00:00","BZN|MK","Without Sequence","35.95","",""
"16/05/2025 13:00:00 - 16/05/2025 14:00:00","BZN|MK","Without Sequence","35.05","",""
"16/05/2025 14:00:00 - 16/05/2025 15:00:00","BZN|MK","Without Sequence","35.08","",""
"16/05/2025 15:00:00 - 16/05/2025 16:00:00","BZN|MK","Without Sequence","35.71","",""
"16/05/2025 16:00:00 - 16/05/2025 17:00:00","BZN|MK","Without Sequence","73.51","",""
"16/05/2025 17:00:00 - 16/05/2025 18:00:00","BZN|MK","Without Sequence","89.19","",""
"16/05/2025 18:00:00 - 16/05/2025 19:00:00","BZN|MK","Without Sequence","107.26","",""
"16/05/2025 19:00:00 - 16/05/2025 20:00:00","BZN|MK","Without Sequence","138.17","",""
"16/05/2025 20:00:00 - 16/05/2025 21:00:00","BZN|MK","Without Sequence","165.29","",""
"16/05/2025 21:00:00 - 16/05/2025 22:00:00","BZN|MK","Without Sequence","129.77","",""
"16/05/2025 22:00:00 - 16/05/2025 23:00:00","BZN|MK","Without Sequence","113.26","",""
"16/05/2025 23:00:00 - 17/05/2025 00:00:00","BZN|MK","Without Sequence","109.02","",""
"17/05/2025 00:00:00 - 17/05/2025 01:00:00","BZN|MK","Without Sequence","110.99","",""
"17/05/2025 01:00:00 - 17/05/2025 02:00:00","BZN|MK","Without Sequence","98.08","",""
"17/05/2025 02:00:00 - 17/05/2025 03:00:00","BZN|MK","Without Sequence","92.99","",""
"17/05/2025 03:00:00 - 17/05/2025 04:00:00","BZN|MK","Without Sequence","85.90","",""
"17/05/2025 04:00:00 - 17/05/2025 05:00:00","BZN|MK","Without Sequence","90.04","",""
"17/05/2025 05:00:00 - 17/05/2025 06:00:00","BZN|MK","Without Sequence","90.04","",""
"17/05/2025 06:00:00 - 17/05/2025 07:00:00","BZN|MK","Without Sequence","85.63","",""
"17/05/2025 07:00:00 - 17/05/2025 08:00:00","BZN|MK","Without Sequence","69.91","",""
"17/05/2025 08:00:00 - 17/05/2025 09:00:00","BZN|MK","Without Sequence","43.08","",""
"17/05/2025 09:00:00 - 17/05/2025 10:00:00","BZN|MK","Without Sequence","0.10","",""
"17/05/2025 10:00:00 - 17/05/2025 11:00:00","BZN|MK","Without Sequence","0.10","",""
"17/05/2025 11:00:00 - 17/05/2025 12:00:00","BZN|MK","Without Sequence","0.10","",""
"17/05/2025 12:00:00 - 17/05/2025 13:00:00","BZN|MK","Without Sequence","0.10","",""
"17/05/2025 13:00:00 - 17/05/2025 14:00:00","BZN|MK","Without Sequence","0.10","",""
"17/05/2025 14:00:00 - 17/05/2025 15:00:00","BZN|MK","Without Sequence","0.10","",""
"17/05/2025 15:00:00 - 17/05/2025 16:00:00","BZN|MK","Without Sequence","0.10","",""
"17/05/2025 16:00:00 - 17/05/2025 17:00:00","BZN|MK","Without Sequence","24.02","",""
"17/05/2025 17:00:00 - 17/05/2025 18:00:00","BZN|MK","Without Sequence","71.86","",""
"17/05/2025 18:00:00 - 17/05/2025 19:00:00","BZN|MK","Without Sequence","106.00","",""
"17/05/2025 19:00:00 - 17/05/2025 20:00:00","BZN|MK","Without Sequence","137.00","",""
"17/05/2025 20:00:00 - 17/05/2025 21:00:00","BZN|MK","Without Sequence","187.50","",""
"17/05/2025 21:00:00 - 17/05/2025 22:00:00","BZN|MK","Without Sequence","145.99","",""
"17/05/2025 22:00:00 - 17/05/2025 23:00:00","BZN|MK","Without Sequence","121.83","",""
"17/05/2025 23:00:00 - 18/05/2025 00:00:00","BZN|MK","Without Sequence","109.39","",""
"18/05/2025 00:00:00 - 18/05/2025 01:00:00","BZN|MK","Without Sequence","103.14","",""
"18/05/2025 01:00:00 - 18/05/2025 02:00:00","BZN|MK","Without Sequence","98.61","",""
"18/05/2025 02:00:00 - 18/05/2025 03:00:00","BZN|MK","Without Sequence","87.92","",""
"18/05/2025 03:00:00 - 18/05/2025 04:00:00","BZN|MK","Without Sequence","85.48","",""
"18/05/2025 04:00:00 - 18/05/2025 05:00:00","BZN|MK","Without Sequence","85.70","",""
"18/05/2025 05:00:00 - 18/05/2025 06:00:00","BZN|MK","Without Sequence","87.78","",""
"18/05/2025 06:00:00 - 18/05/2025 07:00:00","BZN|MK","Without Sequence","91.56","",""
"18/05/2025 07:00:00 - 18/05/2025 08:00:00","BZN|MK","Without Sequence","74.46","",""
"18/05/2025 08:00:00 - 18/05/2025 09:00:00","BZN|MK","Without Sequence","50.16","",""
"18/05/2025 09:00:00 - 18/05/2025 10:00:00","BZN|MK","Without Sequence","1.25","",""
"18/05/2025 10:00:00 - 18/05/2025 11:00:00","BZN|MK","Without Sequence","0.10","",""
"18/05/2025 11:00:00 - 18/05/2025 12:00:00","BZN|MK","Without Sequence","0.10","",""
"18/05/2025 12:00:00 - 18/05/2025 13:00:00","BZN|MK","Without Sequence","0.10","",""
"18/05/2025 13:00:00 - 18/05/2025 14:00:00","BZN|MK","Without Sequence","0.10","",""
"18/05/2025 14:00:00 - 18/05/2025 15:00:00","BZN|MK","Without Sequence","0.10","",""
"18/05/2025 15:00:00 - 18/05/2025 16:00:00","BZN|MK","Without Sequence","0.10","",""
"18/05/2025 16:00:00 - 18/05/2025 17:00:00","BZN|MK","Without Sequence","2.99","",""
"18/05/2025 17:00:00 - 18/05/2025 18:00:00","BZN|MK","Without Sequence","39.09","",""
"18/05/2025 18:00:00 - 18/05/2025 19:00:00","BZN|MK","Without Sequence","95.08","",""
"18/05/2025 19:00:00 - 18/05/2025 20:00:00","BZN|MK","Without Sequence","135.02","",""
"18/05/2025 20:00:00 - 18/05/2025 21:00:00","BZN|MK","Without Sequence","180.00","",""
"18/05/2025 21:00:00 - 18/05/2025 22:00:00","BZN|MK","Without Sequence","150.00","",""
"18/05/2025 22:00:00 - 18/05/2025 23:00:00","BZN|MK","Without Sequence","135.00","",""
"18/05/2025 23:00:00 - 19/05/2025 00:00:00","BZN|MK","Without Sequence","125.00","",""
"19/05/2025 00:00:00 - 19/05/2025 01:00:00","BZN|MK","Without Sequence","99.45","",""
"19/05/2025 01:00:00 - 19/05/2025 02:00:00","BZN|MK","Without Sequence","95.23","",""
"19/05/2025 02:00:00 - 19/05/2025 03:00:00","BZN|MK","Without Sequence","89.96","",""
"19/05/2025 03:00:00 - 19/05/2025 04:00:00","BZN|MK","Without Sequence","90.52","",""
"19/05/2025 04:00:00 - 19/05/2025 05:00:00","BZN|MK","Without Sequence","92.53","",""
"19/05/2025 05:00:00 - 19/05/2025 06:00:00","BZN|MK","Without Sequence","101.85","",""
"19/05/2025 06:00:00 - 19/05/2025 07:00:00","BZN|MK","Without Sequence","117.91","",""
"19/05/2025 07:00:00 - 19/05/2025 08:00:00","BZN|MK","Without Sequence","123.66","",""
"19/05/2025 08:00:00 - 19/05/2025 09:00:00","BZN|MK","Without Sequence","94.99","",""
"19/05/2025 09:00:00 - 19/05/2025 10:00:00","BZN|MK","Without Sequence","41.93","",""
"19/05/2025 10:00:00 - 19/05/2025 11:00:00","BZN|MK","Without Sequence","15.01","",""
"19/05/2025 11:00:00 - 19/05/2025 12:00:00","BZN|MK","Without Sequence","11.14","",""
"19/05/2025 12:00:00 - 19/05/2025 13:00:00","BZN|MK","Without Sequence","3.05","",""
"19/05/2025 13:00:00 - 19/05/2025 14:00:00","BZN|MK","Without Sequence","7.82","",""
"19/05/2025 14:00:00 - 19/05/2025 15:00:00","BZN|MK","Without Sequence","11.04","",""
"19/05/2025 15:00:00 - 19/05/2025 16:00:00","BZN|MK","Without Sequence","29.09","",""
"19/05/2025 16:00:00 - 19/05/2025 17:00:00","BZN|MK","Without Sequence","65.07","",""
"19/05/2025 17:00:00 - 19/05/2025 18:00:00","BZN|MK","Without Sequence","95.04","",""
"19/05/2025 18:00:00 - 19/05/2025 19:00:00","BZN|MK","Without Sequence","130.20","",""
"19/05/2025 19:00:00 - 19/05/2025 20:00:00","BZN|MK","Without Sequence","195.01","",""
"19/05/2025 20:00:00 - 19/05/2025 21:00:00","BZN|MK","Without Sequence","296.30","",""
"19/05/2025 21:00:00 - 19/05/2025 22:00:00","BZN|MK","Without Sequence","186.04","",""
"19/05/2025 22:00:00 - 19/05/2025 23:00:00","BZN|MK","Without Sequence","130.06","",""
"19/05/2025 23:00:00 - 20/05/2025 00:00:00","BZN|MK","Without Sequence","121.87","",""
"20/05/2025 00:00:00 - 20/05/2025 01:00:00","BZN|MK","Without Sequence","113.02","",""
"20/05/2025 01:00:00 - 20/05/2025 02:00:00","BZN|MK","Without Sequence","107.44","",""
"20/05/2025 02:00:00 - 20/05/2025 03:00:00","BZN|MK","Without Sequence","101.30","",""
"20/05/2025 03:00:00 - 20/05/2025 04:00:00","BZN|MK","Without Sequence","97.81","",""
"20/05/2025 04:00:00 - 20/05/2025 05:00:00","BZN|MK","Without Sequence","99.04","",""
"20/05/2025 05:00:00 - 20/05/2025 06:00:00","BZN|MK","Without Sequence","111.05","",""
"20/05/2025 06:00:00 - 20/05/2025 07:00:00","BZN|MK","Without Sequence","127.46","",""
"20/05/2025 07:00:00 - 20/05/2025 08:00:00","BZN|MK","Without Sequence","128.04","",""
"20/05/2025 08:00:00 - 20/05/2025 09:00:00","BZN|MK","Without Sequence","87.98","",""
"20/05/2025 09:00:00 - 20/05/2025 10:00:00","BZN|MK","Without Sequence","55.67","",""
"20/05/2025 10:00:00 - 20/05/2025 11:00:00","BZN|MK","Without Sequence","33.02","",""
"20/05/2025 11:00:00 - 20/05/2025 12:00:00","BZN|MK","Without Sequence","13.01","",""
"20/05/2025 12:00:00 - 20/05/2025 13:00:00","BZN|MK","Without Sequence","12.31","",""
"20/05/2025 13:00:00 - 20/05/2025 14:00:00","BZN|MK","Without Sequence","14.02","",""
"20/05/2025 14:00:00 - 20/05/2025 15:00:00","BZN|MK","Without Sequence","19.90","",""
"20/05/2025 15:00:00 - 20/05/2025 16:00:00","BZN|MK","Without Sequence","36.39","",""
"20/05/2025 16:00:00 - 20/05/2025 17:00:00","BZN|MK","Without Sequence","71.71","",""
"20/05/2025 17:00:00 - 20/05/2025 18:00:00","BZN|MK","Without Sequence","105.00","",""
"20/05/2025 18:00:00 - 20/05/2025 19:00:00","BZN|MK","Without Sequence","133.00","",""
"20/05/2025 19:00:00 - 20/05/2025 20:00:00","BZN|MK","Without Sequence","196.41","",""
"20/05/2025 20:00:00 - 20/05/2025 21:00:00","BZN|MK","Without Sequence","287.12","",""
"20/05/2025 21:00:00 - 20/05/2025 22:00:00","BZN|MK","Without Sequence","165.01","",""
"20/05/2025 22:00:00 - 20/05/2025 23:00:00","BZN|MK","Without Sequence","135.11","",""
"20/05/2025 23:00:00 - 21/05/2025 00:00:00","BZN|MK","Without Sequence","121.34","",""
"21/05/2025 00:00:00 - 21/05/2025 01:00:00","BZN|MK","Without Sequence","135.51","",""
"21/05/2025 01:00:00 - 21/05/2025 02:00:00","BZN|MK","Without Sequence","125.46","",""
"21/05/2025 02:00:00 - 21/05/2025 03:00:00","BZN|MK","Without Sequence","119.00","",""
"21/05/2025 03:00:00 - 21/05/2025 04:00:00","BZN|MK","Without Sequence","117.73","",""
"21/05/2025 04:00:00 - 21/05/2025 05:00:00","BZN|MK","Without Sequence","119.19","",""
"21/05/2025 05:00:00 - 21/05/2025 06:00:00","BZN|MK","Without Sequence","137.05","",""
"21/05/2025 06:00:00 - 21/05/2025 07:00:00","BZN|MK","Without Sequence","153.31","",""
"21/05/2025 07:00:00 - 21/05/2025 08:00:00","BZN|MK","Without Sequence","138.92","",""
"21/05/2025 08:00:00 - 21/05/2025 09:00:00","BZN|MK","Without Sequence","120.00","",""
"21/05/2025 09:00:00 - 21/05/2025 10:00:00","BZN|MK","Without Sequence","93.46","",""
"21/05/2025 10:00:00 - 21/05/2025 11:00:00","BZN|MK","Without Sequence","68.55","",""
"21/05/2025 11:00:00 - 21/05/2025 12:00:00","BZN|MK","Without Sequence","63.33","",""
"21/05/2025 12:00:00 - 21/05/2025 13:00:00","BZN|MK","Without Sequence","55.52","",""
"21/05/2025 13:00:00 - 21/05/2025 14:00:00","BZN|MK","Without Sequence","52.27","",""
"21/05/2025 14:00:00 - 21/05/2025 15:00:00","BZN|MK","Without Sequence","59.54","",""
"21/05/2025 15:00:00 - 21/05/2025 16:00:00","BZN|MK","Without Sequence","80.01","",""
"21/05/2025 16:00:00 - 21/05/2025 17:00:00","BZN|MK","Without Sequence","99.91","",""
"21/05/2025 17:00:00 - 21/05/2025 18:00:00","BZN|MK","Without Sequence","117.80","",""
"21/05/2025 18:00:00 - 21/05/2025 19:00:00","BZN|MK","Without Sequence","175.02","",""
"21/05/2025 19:00:00 - 21/05/2025 20:00:00","BZN|MK","Without Sequence","263.00","",""
"21/05/2025 20:00:00 - 21/05/2025 21:00:00","BZN|MK","Without Sequence","350.01","",""
"21/05/2025 21:00:00 - 21/05/2025 22:00:00","BZN|MK","Without Sequence","202.05","",""
"21/05/2025 22:00:00 - 21/05/2025 23:00:00","BZN|MK","Without Sequence","145.58","",""
"21/05/2025 23:00:00 - 22/05/2025 00:00:00","BZN|MK","Without Sequence","129.66","",""
"22/05/2025 00:00:00 - 22/05/2025 01:00:00","BZN|MK","Without Sequence","107.87","",""
"22/05/2025 01:00:00 - 22/05/2025 02:00:00","BZN|MK","Without Sequence","98.32","",""
"22/05/2025 02:00:00 - 22/05/2025 03:00:00","BZN|MK","Without Sequence","85.95","",""
"22/05/2025 03:00:00 - 22/05/2025 04:00:00","BZN|MK","Without Sequence","85.14","",""
"22/05/2025 04:00:00 - 22/05/2025 05:00:00","BZN|MK","Without Sequence","87.81","",""
"22/05/2025 05:00:00 - 22/05/2025 06:00:00","BZN|MK","Without Sequence","102.02","",""
"22/05/2025 06:00:00 - 22/05/2025 07:00:00","BZN|MK","Without Sequence","120.16","",""
"22/05/2025 07:00:00 - 22/05/2025 08:00:00","BZN|MK","Without Sequence","119.74","",""
"22/05/2025 08:00:00 - 22/05/2025 09:00:00","BZN|MK","Without Sequence","90.07","",""
"22/05/2025 09:00:00 - 22/05/2025 10:00:00","BZN|MK","Without Sequence","57.88","",""
"22/05/2025 10:00:00 - 22/05/2025 11:00:00","BZN|MK","Without Sequence","33.63","",""
"22/05/2025 11:00:00 - 22/05/2025 12:00:00","BZN|MK","Without Sequence","15.10","",""
"22/05/2025 12:00:00 - 22/05/2025 13:00:00","BZN|MK","Without Sequence","15.68","",""
"22/05/2025 13:00:00 - 22/05/2025 14:00:00","BZN|MK","Without Sequence","21.54","",""
"22/05/2025 14:00:00 - 22/05/2025 15:00:00","BZN|MK","Without Sequence","31.64","",""
"22/05/2025 15:00:00 - 22/05/2025 16:00:00","BZN|MK","Without Sequence","63.15","",""
"22/05/2025 16:00:00 - 22/05/2025 17:00:00","BZN|MK","Without Sequence","89.78","",""
"22/05/2025 17:00:00 - 22/05/2025 18:00:00","BZN|MK","Without Sequence","103.19","",""
"22/05/2025 18:00:00 - 22/05/2025 19:00:00","BZN|MK","Without Sequence","118.08","",""
"22/05/2025 19:00:00 - 22/05/2025 20:00:00","BZN|MK","Without Sequence","172.83","",""
"22/05/2025 20:00:00 - 22/05/2025 21:00:00","BZN|MK","Without Sequence","237.72","",""
"22/05/2025 21:00:00 - 22/05/2025 22:00:00","BZN|MK","Without Sequence","160.00","",""
"22/05/2025 22:00:00 - 22/05/2025 23:00:00","BZN|MK","Without Sequence","142.02","",""
"22/05/2025 23:00:00 - 23/05/2025 00:00:00","BZN|MK","Without Sequence","113.99","",""
"23/05/2025 00:00:00 - 23/05/2025 01:00:00","BZN|MK","Without Sequence","109.08","",""
"23/05/2025 01:00:00 - 23/05/2025 02:00:00","BZN|MK","Without Sequence","101.00","",""
"23/05/2025 02:00:00 - 23/05/2025 03:00:00","BZN|MK","Without Sequence","95.23","",""
"23/05/2025 03:00:00 - 23/05/2025 04:00:00","BZN|MK","Without Sequence","95.07","",""
"23/05/2025 04:00:00 - 23/05/2025 05:00:00","BZN|MK","Without Sequence","97.34","",""
"23/05/2025 05:00:00 - 23/05/2025 06:00:00","BZN|MK","Without Sequence","106.23","",""
"23/05/2025 06:00:00 - 23/05/2025 07:00:00","BZN|MK","Without Sequence","123.04","",""
"23/05/2025 07:00:00 - 23/05/2025 08:00:00","BZN|MK","Without Sequence","122.07","",""
"23/05/2025 08:00:00 - 23/05/2025 09:00:00","BZN|MK","Without Sequence","105.77","",""
"23/05/2025 09:00:00 - 23/05/2025 10:00:00","BZN|MK","Without Sequence","81.63","",""
"23/05/2025 10:00:00 - 23/05/2025 11:00:00","BZN|MK","Without Sequence","67.81","",""
"23/05/2025 11:00:00 - 23/05/2025 12:00:00","BZN|MK","Without Sequence","64.11","",""
"23/05/2025 12:00:00 - 23/05/2025 13:00:00","BZN|MK","Without Sequence","45.75","",""
"23/05/2025 13:00:00 - 23/05/2025 14:00:00","BZN|MK","Without Sequence","49.33","",""
"23/05/2025 14:00:00 - 23/05/2025 15:00:00","BZN|MK","Without Sequence","61.41","",""
"23/05/2025 15:00:00 - 23/05/2025 16:00:00","BZN|MK","Without Sequence","71.51","",""
"23/05/2025 16:00:00 - 23/05/2025 17:00:00","BZN|MK","Without Sequence","89.54","",""
"23/05/2025 17:00:00 - 23/05/2025 18:00:00","BZN|MK","Without Sequence","105.03","",""
"23/05/2025 18:00:00 - 23/05/2025 19:00:00","BZN|MK","Without Sequence","132.21","",""
"23/05/2025 19:00:00 - 23/05/2025 20:00:00","BZN|MK","Without Sequence","180.10","",""
"23/05/2025 20:00:00 - 23/05/2025 21:00:00","BZN|MK","Without Sequence","230.05","",""
"23/05/2025 21:00:00 - 23/05/2025 22:00:00","BZN|MK","Without Sequence","178.12","",""
"23/05/2025 22:00:00 - 23/05/2025 23:00:00","BZN|MK","Without Sequence","132.97","",""
"23/05/2025 23:00:00 - 24/05/2025 00:00:00","BZN|MK","Without Sequence","117.29","",""
"24/05/2025 00:00:00 - 24/05/2025 01:00:00","BZN|MK","Without Sequence","113.10","",""
"24/05/2025 01:00:00 - 24/05/2025 02:00:00","BZN|MK","Without Sequence","103.44","",""
"24/05/2025 02:00:00 - 24/05/2025 03:00:00","BZN|MK","Without Sequence","97.28","",""
"24/05/2025 03:00:00 - 24/05/2025 04:00:00","BZN|MK","Without Sequence","94.21","",""
"24/05/2025 04:00:00 - 24/05/2025 05:00:00","BZN|MK","Without Sequence","95.01","",""
"24/05/2025 05:00:00 - 24/05/2025 06:00:00","BZN|MK","Without Sequence","96.13","",""
"24/05/2025 06:00:00 - 24/05/2025 07:00:00","BZN|MK","Without Sequence","93.73","",""
"24/05/2025 07:00:00 - 24/05/2025 08:00:00","BZN|MK","Without Sequence","83.91","",""
"24/05/2025 08:00:00 - 24/05/2025 09:00:00","BZN|MK","Without Sequence","75.50","",""
"24/05/2025 09:00:00 - 24/05/2025 10:00:00","BZN|MK","Without Sequence","41.69","",""
"24/05/2025 10:00:00 - 24/05/2025 11:00:00","BZN|MK","Without Sequence","23.04","",""
"24/05/2025 11:00:00 - 24/05/2025 12:00:00","BZN|MK","Without Sequence","20.06","",""
"24/05/2025 12:00:00 - 24/05/2025 13:00:00","BZN|MK","Without Sequence","20.02","",""
"24/05/2025 13:00:00 - 24/05/2025 14:00:00","BZN|MK","Without Sequence","23.25","",""
"24/05/2025 14:00:00 - 24/05/2025 15:00:00","BZN|MK","Without Sequence","23.90","",""
"24/05/2025 15:00:00 - 24/05/2025 16:00:00","BZN|MK","Without Sequence","27.17","",""
"24/05/2025 16:00:00 - 24/05/2025 17:00:00","BZN|MK","Without Sequence","57.01","",""
"24/05/2025 17:00:00 - 24/05/2025 18:00:00","BZN|MK","Without Sequence","79.90","",""
"24/05/2025 18:00:00 - 24/05/2025 19:00:00","BZN|MK","Without Sequence","107.13","",""
"24/05/2025 19:00:00 - 24/05/2025 20:00:00","BZN|MK","Without Sequence","140.70","",""
"24/05/2025 20:00:00 - 24/05/2025 21:00:00","BZN|MK","Without Sequence","187.69","",""
"24/05/2025 21:00:00 - 24/05/2025 22:00:00","BZN|MK","Without Sequence","137.45","",""
"24/05/2025 22:00:00 - 24/05/2025 23:00:00","BZN|MK","Without Sequence","113.48","",""
"24/05/2025 23:00:00 - 25/05/2025 00:00:00","BZN|MK","Without Sequence","100.00","",""
