"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"17/06/2023 04:00:00 - 17/06/2023 05:00:00","BZN|MK","Without Sequence","88.00","",""
"17/06/2023 05:00:00 - 17/06/2023 06:00:00","BZN|MK","Without Sequence","88.00","",""
"17/06/2023 06:00:00 - 17/06/2023 07:00:00","BZN|MK","Without Sequence","90.06","",""
"17/06/2023 07:00:00 - 17/06/2023 08:00:00","BZN|MK","Without Sequence","96.17","",""
"17/06/2023 08:00:00 - 17/06/2023 09:00:00","BZN|MK","Without Sequence","102.20","",""
"17/06/2023 09:00:00 - 17/06/2023 10:00:00","BZN|MK","Without Sequence","92.83","",""
"17/06/2023 10:00:00 - 17/06/2023 11:00:00","BZN|MK","Without Sequence","77.98","",""
"17/06/2023 11:00:00 - 17/06/2023 12:00:00","BZN|MK","Without Sequence","71.92","",""
"17/06/2023 12:00:00 - 17/06/2023 13:00:00","BZN|MK","Without Sequence","63.18","",""
"17/06/2023 13:00:00 - 17/06/2023 14:00:00","BZN|MK","Without Sequence","55.79","",""
"17/06/2023 14:00:00 - 17/06/2023 15:00:00","BZN|MK","Without Sequence","54.75","",""
"17/06/2023 15:00:00 - 17/06/2023 16:00:00","BZN|MK","Without Sequence","59.65","",""
"17/06/2023 16:00:00 - 17/06/2023 17:00:00","BZN|MK","Without Sequence","74.73","",""
"17/06/2023 17:00:00 - 17/06/2023 18:00:00","BZN|MK","Without Sequence","87.12","",""
"17/06/2023 18:00:00 - 17/06/2023 19:00:00","BZN|MK","Without Sequence","103.43","",""
"17/06/2023 19:00:00 - 17/06/2023 20:00:00","BZN|MK","Without Sequence","115.41","",""
"17/06/2023 20:00:00 - 17/06/2023 21:00:00","BZN|MK","Without Sequence","128.00","",""
"17/06/2023 21:00:00 - 17/06/2023 22:00:00","BZN|MK","Without Sequence","125.00","",""
"17/06/2023 22:00:00 - 17/06/2023 23:00:00","BZN|MK","Without Sequence","119.00","",""
"17/06/2023 23:00:00 - 18/06/2023 00:00:00","BZN|MK","Without Sequence","115.00","",""
"18/06/2023 00:00:00 - 18/06/2023 01:00:00","BZN|MK","Without Sequence","107.00","",""
"18/06/2023 01:00:00 - 18/06/2023 02:00:00","BZN|MK","Without Sequence","91.66","",""
"18/06/2023 02:00:00 - 18/06/2023 03:00:00","BZN|MK","Without Sequence","90.00","",""
"18/06/2023 03:00:00 - 18/06/2023 04:00:00","BZN|MK","Without Sequence","88.13","",""
"18/06/2023 04:00:00 - 18/06/2023 05:00:00","BZN|MK","Without Sequence","87.00","",""
"18/06/2023 05:00:00 - 18/06/2023 06:00:00","BZN|MK","Without Sequence","87.01","",""
"18/06/2023 06:00:00 - 18/06/2023 07:00:00","BZN|MK","Without Sequence","85.00","",""
"18/06/2023 07:00:00 - 18/06/2023 08:00:00","BZN|MK","Without Sequence","77.00","",""
"18/06/2023 08:00:00 - 18/06/2023 09:00:00","BZN|MK","Without Sequence","81.01","",""
"18/06/2023 09:00:00 - 18/06/2023 10:00:00","BZN|MK","Without Sequence","76.43","",""
"18/06/2023 10:00:00 - 18/06/2023 11:00:00","BZN|MK","Without Sequence","70.01","",""
"18/06/2023 11:00:00 - 18/06/2023 12:00:00","BZN|MK","Without Sequence","52.00","",""
"18/06/2023 12:00:00 - 18/06/2023 13:00:00","BZN|MK","Without Sequence","51.24","",""
"18/06/2023 13:00:00 - 18/06/2023 14:00:00","BZN|MK","Without Sequence","45.00","",""
"18/06/2023 14:00:00 - 18/06/2023 15:00:00","BZN|MK","Without Sequence","26.98","",""
"18/06/2023 15:00:00 - 18/06/2023 16:00:00","BZN|MK","Without Sequence","50.00","",""
"18/06/2023 16:00:00 - 18/06/2023 17:00:00","BZN|MK","Without Sequence","65.00","",""
"18/06/2023 17:00:00 - 18/06/2023 18:00:00","BZN|MK","Without Sequence","87.51","",""
"18/06/2023 18:00:00 - 18/06/2023 19:00:00","BZN|MK","Without Sequence","93.96","",""
"18/06/2023 19:00:00 - 18/06/2023 20:00:00","BZN|MK","Without Sequence","110.00","",""
"18/06/2023 20:00:00 - 18/06/2023 21:00:00","BZN|MK","Without Sequence","120.13","",""
"18/06/2023 21:00:00 - 18/06/2023 22:00:00","BZN|MK","Without Sequence","120.00","",""
"18/06/2023 22:00:00 - 18/06/2023 23:00:00","BZN|MK","Without Sequence","110.00","",""
"18/06/2023 23:00:00 - 19/06/2023 00:00:00","BZN|MK","Without Sequence","102.38","",""
"19/06/2023 00:00:00 - 19/06/2023 01:00:00","BZN|MK","Without Sequence","108.09","",""
"19/06/2023 01:00:00 - 19/06/2023 02:00:00","BZN|MK","Without Sequence","95.00","",""
"19/06/2023 02:00:00 - 19/06/2023 03:00:00","BZN|MK","Without Sequence","60.35","",""
"19/06/2023 03:00:00 - 19/06/2023 04:00:00","BZN|MK","Without Sequence","60.00","",""
"19/06/2023 04:00:00 - 19/06/2023 05:00:00","BZN|MK","Without Sequence","66.14","",""
"19/06/2023 05:00:00 - 19/06/2023 06:00:00","BZN|MK","Without Sequence","71.51","",""
"19/06/2023 06:00:00 - 19/06/2023 07:00:00","BZN|MK","Without Sequence","77.74","",""
"19/06/2023 07:00:00 - 19/06/2023 08:00:00","BZN|MK","Without Sequence","103.18","",""
"19/06/2023 08:00:00 - 19/06/2023 09:00:00","BZN|MK","Without Sequence","96.00","",""
"19/06/2023 09:00:00 - 19/06/2023 10:00:00","BZN|MK","Without Sequence","90.00","",""
"19/06/2023 10:00:00 - 19/06/2023 11:00:00","BZN|MK","Without Sequence","91.36","",""
"19/06/2023 11:00:00 - 19/06/2023 12:00:00","BZN|MK","Without Sequence","95.00","",""
"19/06/2023 12:00:00 - 19/06/2023 13:00:00","BZN|MK","Without Sequence","90.00","",""
"19/06/2023 13:00:00 - 19/06/2023 14:00:00","BZN|MK","Without Sequence","94.00","",""
"19/06/2023 14:00:00 - 19/06/2023 15:00:00","BZN|MK","Without Sequence","95.00","",""
"19/06/2023 15:00:00 - 19/06/2023 16:00:00","BZN|MK","Without Sequence","96.00","",""
"19/06/2023 16:00:00 - 19/06/2023 17:00:00","BZN|MK","Without Sequence","100.00","",""
"19/06/2023 17:00:00 - 19/06/2023 18:00:00","BZN|MK","Without Sequence","98.58","",""
"19/06/2023 18:00:00 - 19/06/2023 19:00:00","BZN|MK","Without Sequence","96.96","",""
"19/06/2023 19:00:00 - 19/06/2023 20:00:00","BZN|MK","Without Sequence","109.00","",""
"19/06/2023 20:00:00 - 19/06/2023 21:00:00","BZN|MK","Without Sequence","127.45","",""
"19/06/2023 21:00:00 - 19/06/2023 22:00:00","BZN|MK","Without Sequence","110.00","",""
"19/06/2023 22:00:00 - 19/06/2023 23:00:00","BZN|MK","Without Sequence","104.00","",""
"19/06/2023 23:00:00 - 20/06/2023 00:00:00","BZN|MK","Without Sequence","119.05","",""
"20/06/2023 00:00:00 - 20/06/2023 01:00:00","BZN|MK","Without Sequence","105.00","",""
"20/06/2023 01:00:00 - 20/06/2023 02:00:00","BZN|MK","Without Sequence","100.15","",""
"20/06/2023 02:00:00 - 20/06/2023 03:00:00","BZN|MK","Without Sequence","67.00","",""
"20/06/2023 03:00:00 - 20/06/2023 04:00:00","BZN|MK","Without Sequence","50.00","",""
"20/06/2023 04:00:00 - 20/06/2023 05:00:00","BZN|MK","Without Sequence","67.00","",""
"20/06/2023 05:00:00 - 20/06/2023 06:00:00","BZN|MK","Without Sequence","85.00","",""
"20/06/2023 06:00:00 - 20/06/2023 07:00:00","BZN|MK","Without Sequence","98.80","",""
"20/06/2023 07:00:00 - 20/06/2023 08:00:00","BZN|MK","Without Sequence","90.00","",""
"20/06/2023 08:00:00 - 20/06/2023 09:00:00","BZN|MK","Without Sequence","93.79","",""
"20/06/2023 09:00:00 - 20/06/2023 10:00:00","BZN|MK","Without Sequence","90.00","",""
"20/06/2023 10:00:00 - 20/06/2023 11:00:00","BZN|MK","Without Sequence","100.00","",""
"20/06/2023 11:00:00 - 20/06/2023 12:00:00","BZN|MK","Without Sequence","100.98","",""
"20/06/2023 12:00:00 - 20/06/2023 13:00:00","BZN|MK","Without Sequence","96.33","",""
"20/06/2023 13:00:00 - 20/06/2023 14:00:00","BZN|MK","Without Sequence","90.18","",""
"20/06/2023 14:00:00 - 20/06/2023 15:00:00","BZN|MK","Without Sequence","92.89","",""
"20/06/2023 15:00:00 - 20/06/2023 16:00:00","BZN|MK","Without Sequence","98.69","",""
"20/06/2023 16:00:00 - 20/06/2023 17:00:00","BZN|MK","Without Sequence","103.99","",""
"20/06/2023 17:00:00 - 20/06/2023 18:00:00","BZN|MK","Without Sequence","107.00","",""
"20/06/2023 18:00:00 - 20/06/2023 19:00:00","BZN|MK","Without Sequence","130.00","",""
"20/06/2023 19:00:00 - 20/06/2023 20:00:00","BZN|MK","Without Sequence","140.00","",""
"20/06/2023 20:00:00 - 20/06/2023 21:00:00","BZN|MK","Without Sequence","155.00","",""
"20/06/2023 21:00:00 - 20/06/2023 22:00:00","BZN|MK","Without Sequence","150.00","",""
"20/06/2023 22:00:00 - 20/06/2023 23:00:00","BZN|MK","Without Sequence","140.00","",""
"20/06/2023 23:00:00 - 21/06/2023 00:00:00","BZN|MK","Without Sequence","106.20","",""
"21/06/2023 00:00:00 - 21/06/2023 01:00:00","BZN|MK","Without Sequence","113.00","",""
"21/06/2023 01:00:00 - 21/06/2023 02:00:00","BZN|MK","Without Sequence","90.00","",""
"21/06/2023 02:00:00 - 21/06/2023 03:00:00","BZN|MK","Without Sequence","60.00","",""
"21/06/2023 03:00:00 - 21/06/2023 04:00:00","BZN|MK","Without Sequence","52.89","",""
"21/06/2023 04:00:00 - 21/06/2023 05:00:00","BZN|MK","Without Sequence","60.00","",""
"21/06/2023 05:00:00 - 21/06/2023 06:00:00","BZN|MK","Without Sequence","62.00","",""
"21/06/2023 06:00:00 - 21/06/2023 07:00:00","BZN|MK","Without Sequence","77.01","",""
"21/06/2023 07:00:00 - 21/06/2023 08:00:00","BZN|MK","Without Sequence","120.00","",""
"21/06/2023 08:00:00 - 21/06/2023 09:00:00","BZN|MK","Without Sequence","107.88","",""
"21/06/2023 09:00:00 - 21/06/2023 10:00:00","BZN|MK","Without Sequence","67.19","",""
"21/06/2023 10:00:00 - 21/06/2023 11:00:00","BZN|MK","Without Sequence","95.10","",""
"21/06/2023 11:00:00 - 21/06/2023 12:00:00","BZN|MK","Without Sequence","86.53","",""
"21/06/2023 12:00:00 - 21/06/2023 13:00:00","BZN|MK","Without Sequence","93.29","",""
"21/06/2023 13:00:00 - 21/06/2023 14:00:00","BZN|MK","Without Sequence","88.17","",""
"21/06/2023 14:00:00 - 21/06/2023 15:00:00","BZN|MK","Without Sequence","76.13","",""
"21/06/2023 15:00:00 - 21/06/2023 16:00:00","BZN|MK","Without Sequence","99.71","",""
"21/06/2023 16:00:00 - 21/06/2023 17:00:00","BZN|MK","Without Sequence","105.61","",""
"21/06/2023 17:00:00 - 21/06/2023 18:00:00","BZN|MK","Without Sequence","107.00","",""
"21/06/2023 18:00:00 - 21/06/2023 19:00:00","BZN|MK","Without Sequence","122.08","",""
"21/06/2023 19:00:00 - 21/06/2023 20:00:00","BZN|MK","Without Sequence","149.94","",""
"21/06/2023 20:00:00 - 21/06/2023 21:00:00","BZN|MK","Without Sequence","150.01","",""
"21/06/2023 21:00:00 - 21/06/2023 22:00:00","BZN|MK","Without Sequence","144.70","",""
"21/06/2023 22:00:00 - 21/06/2023 23:00:00","BZN|MK","Without Sequence","136.30","",""
"21/06/2023 23:00:00 - 22/06/2023 00:00:00","BZN|MK","Without Sequence","111.14","",""
"22/06/2023 00:00:00 - 22/06/2023 01:00:00","BZN|MK","Without Sequence","107.34","",""
"22/06/2023 01:00:00 - 22/06/2023 02:00:00","BZN|MK","Without Sequence","89.39","",""
"22/06/2023 02:00:00 - 22/06/2023 03:00:00","BZN|MK","Without Sequence","55.26","",""
"22/06/2023 03:00:00 - 22/06/2023 04:00:00","BZN|MK","Without Sequence","55.26","",""
"22/06/2023 04:00:00 - 22/06/2023 05:00:00","BZN|MK","Without Sequence","55.26","",""
"22/06/2023 05:00:00 - 22/06/2023 06:00:00","BZN|MK","Without Sequence","70.26","",""
"22/06/2023 06:00:00 - 22/06/2023 07:00:00","BZN|MK","Without Sequence","79.32","",""
"22/06/2023 07:00:00 - 22/06/2023 08:00:00","BZN|MK","Without Sequence","122.54","",""
"22/06/2023 08:00:00 - 22/06/2023 09:00:00","BZN|MK","Without Sequence","113.77","",""
"22/06/2023 09:00:00 - 22/06/2023 10:00:00","BZN|MK","Without Sequence","106.94","",""
"22/06/2023 10:00:00 - 22/06/2023 11:00:00","BZN|MK","Without Sequence","80.47","",""
"22/06/2023 11:00:00 - 22/06/2023 12:00:00","BZN|MK","Without Sequence","76.39","",""
"22/06/2023 12:00:00 - 22/06/2023 13:00:00","BZN|MK","Without Sequence","76.39","",""
"22/06/2023 13:00:00 - 22/06/2023 14:00:00","BZN|MK","Without Sequence","78.85","",""
"22/06/2023 14:00:00 - 22/06/2023 15:00:00","BZN|MK","Without Sequence","80.99","",""
"22/06/2023 15:00:00 - 22/06/2023 16:00:00","BZN|MK","Without Sequence","90.23","",""
"22/06/2023 16:00:00 - 22/06/2023 17:00:00","BZN|MK","Without Sequence","95.86","",""
"22/06/2023 17:00:00 - 22/06/2023 18:00:00","BZN|MK","Without Sequence","106.94","",""
"22/06/2023 18:00:00 - 22/06/2023 19:00:00","BZN|MK","Without Sequence","121.09","",""
"22/06/2023 19:00:00 - 22/06/2023 20:00:00","BZN|MK","Without Sequence","140.82","",""
"22/06/2023 20:00:00 - 22/06/2023 21:00:00","BZN|MK","Without Sequence","145.00","",""
"22/06/2023 21:00:00 - 22/06/2023 22:00:00","BZN|MK","Without Sequence","136.20","",""
"22/06/2023 22:00:00 - 22/06/2023 23:00:00","BZN|MK","Without Sequence","143.01","",""
"22/06/2023 23:00:00 - 23/06/2023 00:00:00","BZN|MK","Without Sequence","110.00","",""
"23/06/2023 00:00:00 - 23/06/2023 01:00:00","BZN|MK","Without Sequence","94.90","",""
"23/06/2023 01:00:00 - 23/06/2023 02:00:00","BZN|MK","Without Sequence","67.89","",""
"23/06/2023 02:00:00 - 23/06/2023 03:00:00","BZN|MK","Without Sequence","63.90","",""
"23/06/2023 03:00:00 - 23/06/2023 04:00:00","BZN|MK","Without Sequence","60.07","",""
"23/06/2023 04:00:00 - 23/06/2023 05:00:00","BZN|MK","Without Sequence","62.52","",""
"23/06/2023 05:00:00 - 23/06/2023 06:00:00","BZN|MK","Without Sequence","60.07","",""
"23/06/2023 06:00:00 - 23/06/2023 07:00:00","BZN|MK","Without Sequence","51.92","",""
"23/06/2023 07:00:00 - 23/06/2023 08:00:00","BZN|MK","Without Sequence","51.92","",""
"23/06/2023 08:00:00 - 23/06/2023 09:00:00","BZN|MK","Without Sequence","51.92","",""
"23/06/2023 09:00:00 - 23/06/2023 10:00:00","BZN|MK","Without Sequence","46.93","",""
"23/06/2023 10:00:00 - 23/06/2023 11:00:00","BZN|MK","Without Sequence","46.93","",""
"23/06/2023 11:00:00 - 23/06/2023 12:00:00","BZN|MK","Without Sequence","44.28","",""
"23/06/2023 12:00:00 - 23/06/2023 13:00:00","BZN|MK","Without Sequence","44.28","",""
"23/06/2023 13:00:00 - 23/06/2023 14:00:00","BZN|MK","Without Sequence","44.28","",""
"23/06/2023 14:00:00 - 23/06/2023 15:00:00","BZN|MK","Without Sequence","41.79","",""
"23/06/2023 15:00:00 - 23/06/2023 16:00:00","BZN|MK","Without Sequence","65.00","",""
"23/06/2023 16:00:00 - 23/06/2023 17:00:00","BZN|MK","Without Sequence","83.87","",""
"23/06/2023 17:00:00 - 23/06/2023 18:00:00","BZN|MK","Without Sequence","93.85","",""
"23/06/2023 18:00:00 - 23/06/2023 19:00:00","BZN|MK","Without Sequence","106.82","",""
"23/06/2023 19:00:00 - 23/06/2023 20:00:00","BZN|MK","Without Sequence","111.19","",""
"23/06/2023 20:00:00 - 23/06/2023 21:00:00","BZN|MK","Without Sequence","117.50","",""
"23/06/2023 21:00:00 - 23/06/2023 22:00:00","BZN|MK","Without Sequence","119.14","",""
"23/06/2023 22:00:00 - 23/06/2023 23:00:00","BZN|MK","Without Sequence","119.00","",""
"23/06/2023 23:00:00 - 24/06/2023 00:00:00","BZN|MK","Without Sequence","106.82","",""
"24/06/2023 00:00:00 - 24/06/2023 01:00:00","BZN|MK","Without Sequence","106.78","",""
"24/06/2023 01:00:00 - 24/06/2023 02:00:00","BZN|MK","Without Sequence","113.04","",""
"24/06/2023 02:00:00 - 24/06/2023 03:00:00","BZN|MK","Without Sequence","82.44","",""
"24/06/2023 03:00:00 - 24/06/2023 04:00:00","BZN|MK","Without Sequence","85.14","",""
"24/06/2023 04:00:00 - 24/06/2023 05:00:00","BZN|MK","Without Sequence","82.37","",""
"24/06/2023 05:00:00 - 24/06/2023 06:00:00","BZN|MK","Without Sequence","74.72","",""
"24/06/2023 06:00:00 - 24/06/2023 07:00:00","BZN|MK","Without Sequence","76.11","",""
"24/06/2023 07:00:00 - 24/06/2023 08:00:00","BZN|MK","Without Sequence","80.91","",""
"24/06/2023 08:00:00 - 24/06/2023 09:00:00","BZN|MK","Without Sequence","78.38","",""
"24/06/2023 09:00:00 - 24/06/2023 10:00:00","BZN|MK","Without Sequence","86.39","",""
"24/06/2023 10:00:00 - 24/06/2023 11:00:00","BZN|MK","Without Sequence","72.98","",""
"24/06/2023 11:00:00 - 24/06/2023 12:00:00","BZN|MK","Without Sequence","66.65","",""
"24/06/2023 12:00:00 - 24/06/2023 13:00:00","BZN|MK","Without Sequence","57.03","",""
"24/06/2023 13:00:00 - 24/06/2023 14:00:00","BZN|MK","Without Sequence","48.55","",""
"24/06/2023 14:00:00 - 24/06/2023 15:00:00","BZN|MK","Without Sequence","52.17","",""
"24/06/2023 15:00:00 - 24/06/2023 16:00:00","BZN|MK","Without Sequence","55.46","",""
"24/06/2023 16:00:00 - 24/06/2023 17:00:00","BZN|MK","Without Sequence","71.76","",""
"24/06/2023 17:00:00 - 24/06/2023 18:00:00","BZN|MK","Without Sequence","92.03","",""
"24/06/2023 18:00:00 - 24/06/2023 19:00:00","BZN|MK","Without Sequence","106.78","",""
"24/06/2023 19:00:00 - 24/06/2023 20:00:00","BZN|MK","Without Sequence","129.83","",""
"24/06/2023 20:00:00 - 24/06/2023 21:00:00","BZN|MK","Without Sequence","127.03","",""
"24/06/2023 21:00:00 - 24/06/2023 22:00:00","BZN|MK","Without Sequence","124.92","",""
"24/06/2023 22:00:00 - 24/06/2023 23:00:00","BZN|MK","Without Sequence","113.94","",""
"24/06/2023 23:00:00 - 25/06/2023 00:00:00","BZN|MK","Without Sequence","107.33","",""
"25/06/2023 00:00:00 - 25/06/2023 01:00:00","BZN|MK","Without Sequence","106.71","",""
"25/06/2023 01:00:00 - 25/06/2023 02:00:00","BZN|MK","Without Sequence","84.57","",""
"25/06/2023 02:00:00 - 25/06/2023 03:00:00","BZN|MK","Without Sequence","75.81","",""
"25/06/2023 03:00:00 - 25/06/2023 04:00:00","BZN|MK","Without Sequence","74.12","",""
"25/06/2023 04:00:00 - 25/06/2023 05:00:00","BZN|MK","Without Sequence","73.90","",""
"25/06/2023 05:00:00 - 25/06/2023 06:00:00","BZN|MK","Without Sequence","74.06","",""
"25/06/2023 06:00:00 - 25/06/2023 07:00:00","BZN|MK","Without Sequence","75.62","",""
"25/06/2023 07:00:00 - 25/06/2023 08:00:00","BZN|MK","Without Sequence","73.81","",""
"25/06/2023 08:00:00 - 25/06/2023 09:00:00","BZN|MK","Without Sequence","79.22","",""
"25/06/2023 09:00:00 - 25/06/2023 10:00:00","BZN|MK","Without Sequence","65.73","",""
"25/06/2023 10:00:00 - 25/06/2023 11:00:00","BZN|MK","Without Sequence","41.36","",""
"25/06/2023 11:00:00 - 25/06/2023 12:00:00","BZN|MK","Without Sequence","35.00","",""
"25/06/2023 12:00:00 - 25/06/2023 13:00:00","BZN|MK","Without Sequence","19.85","",""
"25/06/2023 13:00:00 - 25/06/2023 14:00:00","BZN|MK","Without Sequence","20.00","",""
"25/06/2023 14:00:00 - 25/06/2023 15:00:00","BZN|MK","Without Sequence","15.00","",""
"25/06/2023 15:00:00 - 25/06/2023 16:00:00","BZN|MK","Without Sequence","18.51","",""
"25/06/2023 16:00:00 - 25/06/2023 17:00:00","BZN|MK","Without Sequence","38.30","",""
"25/06/2023 17:00:00 - 25/06/2023 18:00:00","BZN|MK","Without Sequence","80.46","",""
"25/06/2023 18:00:00 - 25/06/2023 19:00:00","BZN|MK","Without Sequence","97.99","",""
"25/06/2023 19:00:00 - 25/06/2023 20:00:00","BZN|MK","Without Sequence","111.24","",""
"25/06/2023 20:00:00 - 25/06/2023 21:00:00","BZN|MK","Without Sequence","117.53","",""
"25/06/2023 21:00:00 - 25/06/2023 22:00:00","BZN|MK","Without Sequence","120.02","",""
"25/06/2023 22:00:00 - 25/06/2023 23:00:00","BZN|MK","Without Sequence","109.94","",""
"25/06/2023 23:00:00 - 26/06/2023 00:00:00","BZN|MK","Without Sequence","106.72","",""
"26/06/2023 00:00:00 - 26/06/2023 01:00:00","BZN|MK","Without Sequence","96.00","",""
"26/06/2023 01:00:00 - 26/06/2023 02:00:00","BZN|MK","Without Sequence","86.00","",""
"26/06/2023 02:00:00 - 26/06/2023 03:00:00","BZN|MK","Without Sequence","74.77","",""
"26/06/2023 03:00:00 - 26/06/2023 04:00:00","BZN|MK","Without Sequence","72.10","",""
"26/06/2023 04:00:00 - 26/06/2023 05:00:00","BZN|MK","Without Sequence","70.96","",""
"26/06/2023 05:00:00 - 26/06/2023 06:00:00","BZN|MK","Without Sequence","78.96","",""
"26/06/2023 06:00:00 - 26/06/2023 07:00:00","BZN|MK","Without Sequence","98.87","",""
"26/06/2023 07:00:00 - 26/06/2023 08:00:00","BZN|MK","Without Sequence","124.87","",""
"26/06/2023 08:00:00 - 26/06/2023 09:00:00","BZN|MK","Without Sequence","112.26","",""
"26/06/2023 09:00:00 - 26/06/2023 10:00:00","BZN|MK","Without Sequence","98.67","",""
"26/06/2023 10:00:00 - 26/06/2023 11:00:00","BZN|MK","Without Sequence","82.65","",""
"26/06/2023 11:00:00 - 26/06/2023 12:00:00","BZN|MK","Without Sequence","67.16","",""
"26/06/2023 12:00:00 - 26/06/2023 13:00:00","BZN|MK","Without Sequence","59.32","",""
"26/06/2023 13:00:00 - 26/06/2023 14:00:00","BZN|MK","Without Sequence","46.14","",""
"26/06/2023 14:00:00 - 26/06/2023 15:00:00","BZN|MK","Without Sequence","51.80","",""
"26/06/2023 15:00:00 - 26/06/2023 16:00:00","BZN|MK","Without Sequence","50.00","",""
"26/06/2023 16:00:00 - 26/06/2023 17:00:00","BZN|MK","Without Sequence","82.37","",""
"26/06/2023 17:00:00 - 26/06/2023 18:00:00","BZN|MK","Without Sequence","97.13","",""
"26/06/2023 18:00:00 - 26/06/2023 19:00:00","BZN|MK","Without Sequence","112.44","",""
"26/06/2023 19:00:00 - 26/06/2023 20:00:00","BZN|MK","Without Sequence","120.02","",""
"26/06/2023 20:00:00 - 26/06/2023 21:00:00","BZN|MK","Without Sequence","120.95","",""
"26/06/2023 21:00:00 - 26/06/2023 22:00:00","BZN|MK","Without Sequence","120.02","",""
"26/06/2023 22:00:00 - 26/06/2023 23:00:00","BZN|MK","Without Sequence","110.00","",""
"26/06/2023 23:00:00 - 27/06/2023 00:00:00","BZN|MK","Without Sequence","100.86","",""
"27/06/2023 00:00:00 - 27/06/2023 01:00:00","BZN|MK","Without Sequence","105.00","",""
"27/06/2023 01:00:00 - 27/06/2023 02:00:00","BZN|MK","Without Sequence","95.00","",""
"27/06/2023 02:00:00 - 27/06/2023 03:00:00","BZN|MK","Without Sequence","88.00","",""
"27/06/2023 03:00:00 - 27/06/2023 04:00:00","BZN|MK","Without Sequence","83.67","",""
"27/06/2023 04:00:00 - 27/06/2023 05:00:00","BZN|MK","Without Sequence","84.98","",""
"27/06/2023 05:00:00 - 27/06/2023 06:00:00","BZN|MK","Without Sequence","94.11","",""
"27/06/2023 06:00:00 - 27/06/2023 07:00:00","BZN|MK","Without Sequence","107.49","",""
"27/06/2023 07:00:00 - 27/06/2023 08:00:00","BZN|MK","Without Sequence","123.77","",""
